DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS
XX/05/21;12:47:26;APPROACH;AIR;AIR;AIR;5005;5001.00;1013.0;4762;2053;24.75;-31.137.085;-60.237.934;246;218;160;154.29;0.360;-766;0.98;-0.00;-0.00;-2;-72.77;0;-4.6;53615;1;4.57;4.6;-0.0;6.86;-3.43;34.4;35.5;76.0;74.8;566;581;IDLE;IDLE;17469.9;8759.88;8710.09;1313.7;1368.4;6676.9;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:47:27;APPROACH;AIR;AIR;AIR;4991;4988.00;1013.0;4748;2053;24.75;-31.126.404;-60.238.247;245;218;160;154.29;0.358;-770;0.98;-0.00;-0.00;-2;0.00;0;-4.7;53615;1;4.57;4.7;0.1;7.03;-3.40;34.4;35.4;73.7;74.8;567;582;IDLE;IDLE;17470.7;8760.24;8710.47;1319.7;1368.4;6676.9;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:47:28;APPROACH;AIR;AIR;AIR;4978;4975.00;1013.0;4735;2053;24.75;-31.115.723;-60.238.560;244;217;160;154.29;0.358;-783;1.00;0.00;0.00;-1;-72.77;0;-4.8;53615;1;4.57;4.9;0.2;7.21;-3.35;34.4;35.5;75.2;74.8;567;582;IDLE;IDLE;17471.4;8760.61;8710.85;1319.7;1368.4;6676.9;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:47:29;APPROACH;AIR;AIR;AIR;4965;4963.00;1013.0;4722;2053;24.75;-31.105.042;-60.238.998;243;216;160;154.29;0.356;-782;1.01;-0.00;0.00;-1;-180.0;0;-4.8;53615;1;4.57;5.1;0.2;7.21;-3.33;34.4;35.4;73.8;74.8;568;582;IDLE;IDLE;17472.2;8760.98;8711.23;1319.7;1368.4;6676.9;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:47:30;APPROACH;AIR;AIR;AIR;4952;4949.00;1013.0;4709;2053;24.75;-31.094.360;-60.239.304;242;215;160;154.29;0.354;-782;1.01;0.00;0.01;0;-72.77;0;-4.8;53615;1;4.57;5.1;0.0;7.56;-3.29;34.4;35.4;75.1;74.8;568;582;IDLE;IDLE;17472.9;8761.34;8711.61;1319.7;1368.4;6676.9;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:47:31;APPROACH;AIR;AIR;AIR;4940;4937.00;1013.0;4697;2053;24.75;-31.082.916;-60.239.609;241;215;160;154.29;0.354;-771;1.03;-0.00;0.01;0;0.00;0;-4.9;53615;1;4.57;5.6;0.4;7.91;-3.27;34.4;35.4;74.4;74.8;568;582;IDLE;IDLE;17473.7;8761.71;8711.99;1319.7;1374.5;6676.9;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:47:32;APPROACH;AIR;AIR;AIR;4930;4927.00;1013.0;4687;2053;24.75;-31.072.235;-60.239.906;240;214;160;154.29;0.352;-734;1.05;0.00;0.01;0;-72.77;0;-5.0;53615;1;4.57;6.0;0.4;7.91;-3.24;34.4;35.4;74.5;74.8;568;583;IDLE;IDLE;17474.4;8762.07;8712.37;1319.7;1368.4;6676.9;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:47:33;APPROACH;AIR;AIR;AIR;4921;4919.00;1013.0;4678;2053;24.75;-31.060.791;-60.240.341;239;213;160;154.29;0.350;-680;1.04;0.00;0.02;1;-180.0;0;-5.0;53615;1;4.22;6.3;0.4;7.91;-3.21;34.4;35.4;73.4;74.8;568;582;IDLE;IDLE;17475.1;8762.44;8712.75;1319.7;1368.4;6676.9;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:47:34;APPROACH;AIR;AIR;AIR;4913;4911.00;1013.0;4670;2053;24.75;-31.050.110;-60.240.646;237;212;160;154.29;0.348;-624;1.04;0.00;0.02;1;-72.77;0;-5.0;53615;1;4.22;6.5;0.3;7.91;-3.19;34.3;35.4;74.9;74.8;569;583;IDLE;IDLE;17475.9;8762.81;8713.13;1319.7;1368.4;6676.9;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:47:35;APPROACH;AIR;AIR;AIR;4907;4904.00;1013.0;4664;2053;24.75;-31.039.429;-60.240.955;236;211;160;154.29;0.346;-557;1.01;-0.00;0.01;1;0.00;0;-5.0;53615;1;4.22;6.5;0.1;7.73;-3.17;34.3;35.4;74.2;74.8;568;583;IDLE;IDLE;17476.6;8763.17;8713.51;1319.7;1368.4;6676.9;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:47:36;APPROACH;AIR;AIR;AIR;4901;4899.00;1013.0;4658;2053;24.50;-31.028.748;-60.241.261;235;210;160;154.29;0.344;-492;0.99;0.00;0.01;2;-72.77;0;-5.0;53615;1;3.87;6.5;0.0;7.73;-3.15;34.3;35.3;75.0;74.8;569;583;IDLE;IDLE;17477.4;8763.54;8713.89;1319.7;1368.4;6676.9;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:47:37;APPROACH;AIR;AIR;AIR;4896;4893.00;1013.0;4653;2053;24.50;-31.018.066;-60.241.562;233;209;160;154.29;0.344;-438;0.97;0.00;0.01;2;-180.0;0;-5.1;53615;1;3.87;6.3;-0.1;7.73;-3.15;34.3;35.4;74.8;74.8;569;585;IDLE;IDLE;17478.1;8763.91;8714.27;1325.8;1374.5;6676.9;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:47:38;APPROACH;AIR;AIR;AIR;4890;4887.00;1013.0;4647;2053;24.50;-31.007.385;-60.241.867;232;207;160;154.29;0.342;-403;0.96;0.00;0.01;2;-72.77;0;-5.2;53615;1;4.22;6.2;-0.3;7.56;-3.14;34.3;35.3;74.0;74.8;570;585;IDLE;IDLE;17478.9;8764.27;8714.65;1319.7;1368.4;6676.9;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:47:39;APPROACH;AIR;AIR;AIR;4883;4880.00;1013.0;4640;2053;24.50;-30.996.704;-60.242.172;231;207;160;154.29;0.340;-398;0.94;-0.00;0.01;3;0.00;0;-5.2;53615;1;3.87;5.8;-0.4;7.38;-3.13;34.3;35.3;75.8;74.8;570;585;IDLE;IDLE;17479.6;8764.64;8715.03;1319.7;1368.4;6676.9;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:47:40;APPROACH;AIR;AIR;AIR;4874;4872.00;1013.0;4631;2053;24.50;-30.986.786;-60.242.481;230;206;160;154.29;0.338;-425;0.91;0.00;0.00;3;-72.77;0;-5.2;53615;1;4.22;5.3;-0.6;7.21;-3.13;34.2;35.3;73.7;74.8;571;585;IDLE;IDLE;17480.4;8765.01;8715.41;1319.7;1368.4;6676.9;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:47:41;APPROACH;AIR;AIR;AIR;4863;4860.00;1013.0;4620;2053;24.25;-30.976.105;-60.242.786;229;205;160;154.29;0.338;-483;0.89;0.00;0.00;4;-180.0;0;-5.2;53615;1;4.22;4.7;-0.6;7.03;-3.14;34.3;35.3;73.4;74.8;571;585;IDLE;IDLE;17481.1;8765.37;8715.79;1319.7;1368.4;6676.9;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:47:42;APPROACH;AIR;AIR;AIR;4849;4846.00;1013.0;4606;2053;24.25;-30.966.187;-60.242.939;228;204;160;154.29;0.336;-571;0.88;-0.00;0.00;4;-72.77;0;-5.2;53615;1;4.22;4.2;-0.6;7.21;-3.14;34.2;35.3;75.5;74.6;571;585;IDLE;IDLE;17481.9;8765.74;8716.17;1319.7;1368.4;6676.9;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:47:43;APPROACH;AIR;AIR;AIR;4832;4828.00;1013.0;4589;2053;24.25;-30.955.505;-60.243.073;227;204;160;154.29;0.336;-690;0.89;-0.00;0.00;4;0.00;0;-5.1;53615;1;4.22;3.9;-0.5;7.56;-3.15;34.2;35.3;74.5;74.8;571;585;IDLE;IDLE;17482.6;8766.10;8716.55;1319.7;1374.5;6676.9;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:47:44;APPROACH;AIR;AIR;AIR;4812;4809.00;1013.0;4569;2053;24.25;-30.945.587;-60.243.332;227;203;160;154.23;0.334;-828;0.91;-0.00;0.01;4;-72.77;0;-5.1;53578;1;4.22;3.7;-0.3;7.73;-3.15;34.2;35.3;73.7;74.8;571;586;IDLE;IDLE;17483.4;8766.47;8716.93;1319.7;1368.4;6676.9;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:47:45;APPROACH;AIR;AIR;AIR;4790;4787.00;1013.0;4547;2053;24.25;-30.934.906;-60.243.561;226;203;160;154.23;0.334;-971;0.94;-0.00;0.01;5;-180.0;0;-5.1;53578;1;3.87;3.7;-0.1;8.09;-3.15;34.2;35.2;75.7;74.6;572;585;IDLE;IDLE;17484.1;8766.84;8717.31;1325.8;1368.4;6676.9;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:47:46;APPROACH;AIR;AIR;AIR;4767;4763.00;1013.0;4524;2053;24.25;-30.924.988;-60.243.759;226;203;160;154.23;0.334;-1096;0.96;-0.00;0.02;5;-72.77;0;-5.1;53578;1;3.87;3.5;-0.2;8.09;-3.15;34.3;35.3;74.8;74.8;572;587;IDLE;IDLE;17484.9;8767.21;8717.69;1319.7;1374.5;6676.9;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:47:47;APPROACH;AIR;AIR;AIR;4743;4740.00;1013.0;4500;2053;24.25;-30.914.307;-60.243.782;226;203;160;154.23;0.334;-1200;0.96;-0.00;0.02;5;0.00;0;-5.1;53578;1;3.87;3.5;-0.0;8.26;-3.16;34.2;35.3;73.6;74.8;572;586;IDLE;IDLE;17485.6;8767.57;8718.07;1319.7;1368.4;6676.9;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:47:48;APPROACH;AIR;AIR;AIR;4718;4715.00;1013.0;4475;2053;24.25;-30.903.625;-60.243.950;226;203;160;154.23;0.334;-1289;0.98;0.00;0.02;5;-72.77;0;-5.1;53578;1;3.87;3.5;-0.0;8.61;-3.17;34.2;35.3;75.7;74.8;572;586;IDLE;IDLE;17486.3;8767.94;8718.45;1319.7;1374.5;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:47:49;APPROACH;AIR;AIR;AIR;4693;4689.00;1013.0;4450;2053;24.50;-30.892.944;-60.244.114;225;203;160;154.23;0.334;-1358;1.01;0.00;0.02;6;-180.0;0;-5.1;53578;1;3.87;3.9;0.3;8.79;-3.18;34.3;35.3;73.8;74.8;573;587;IDLE;IDLE;17487.1;8768.31;8718.84;1331.9;1374.5;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:47:50;APPROACH;AIR;AIR;AIR;4668;4665.00;1013.0;4425;2053;24.50;-30.882.263;-60.244.431;225;203;160;154.23;0.332;-1405;1.03;0.00;0.03;6;-72.77;0;-5.1;53578;1;3.87;4.0;0.2;8.79;-3.18;34.2;35.3;75.5;74.8;573;588;IDLE;IDLE;17487.8;8768.68;8719.22;1325.8;1380.6;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:47:51;APPROACH;AIR;AIR;AIR;4646;4642.00;1013.0;4403;2053;24.50;-30.871.582;-60.244.747;225;203;160;154.23;0.332;-1407;1.04;0.01;0.03;6;0.00;0;-5.1;53578;1;3.87;4.4;0.3;8.79;-3.19;34.2;35.3;73.2;74.8;573;588;IDLE;IDLE;17488.6;8769.04;8719.60;1325.8;1386.7;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:47:52;APPROACH;AIR;AIR;AIR;4624;4621.00;1013.0;4381;2053;24.50;-30.860.901;-60.245.068;224;203;160;154.23;0.332;-1378;1.05;0.00;0.03;7;-72.77;0;-5.0;53578;1;4.22;4.7;0.4;8.79;-3.20;34.2;35.3;75.6;74.8;573;589;IDLE;IDLE;17489.4;8769.41;8719.99;1331.9;1386.7;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:47:53;APPROACH;AIR;AIR;AIR;4604;4601.00;1013.0;4361;2053;24.50;-30.850.220;-60.245.071;224;202;160;154.23;0.332;-1339;1.05;-0.00;0.02;7;-180.0;0;-4.9;53578;1;4.22;4.9;0.3;8.61;-3.22;34.2;35.3;73.9;74.8;574;589;IDLE;IDLE;17490.1;8769.78;8720.37;1331.9;1386.7;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:47:54;APPROACH;AIR;AIR;AIR;4585;4582.00;1013.0;4342;2053;24.50;-30.839.539;-60.245.255;223;202;160;154.23;0.330;-1283;1.03;-0.00;0.02;7;-72.77;0;-4.8;53578;1;3.87;4.9;0.1;8.26;-3.23;34.2;35.3;73.8;74.8;574;589;IDLE;IDLE;17490.9;8770.15;8720.76;1331.9;1386.7;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:47:55;APPROACH;AIR;AIR;AIR;4568;4565.00;1013.0;4325;2053;24.50;-30.828.857;-60.245.438;222;201;160;160.75;0.330;-1216;1.00;0.00;0.02;7;0.00;0;-4.7;53578;2;3.52;4.9;0.0;8.26;-3.25;34.2;35.3;75.0;74.8;573;589;IDLE;IDLE;17491.6;8770.53;8721.14;1338.0;1386.7;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:47:56;APPROACH;AIR;AIR;AIR;4552;4549.00;1013.0;4309;2053;24.50;-30.818.176;-60.245.621;222;201;160;160.75;0.328;-1142;1.01;-0.00;0.02;8;-72.77;0;-4.7;53578;2;3.16;4.9;0.0;8.44;-3.27;34.2;35.3;73.2;74.8;574;589;IDLE;IDLE;17492.4;8770.90;8721.53;1338.0;1386.7;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:47:57;APPROACH;AIR;AIR;AIR;4537;4534.00;1013.0;4294;2053;24.50;-30.808.258;-60.245.804;221;200;160;160.75;0.328;-1072;1.03;0.00;0.02;8;-180.0;0;-4.7;53578;2;3.16;5.3;0.2;8.26;-3.31;34.2;35.3;76.0;74.8;574;590;IDLE;IDLE;17493.1;8771.27;8721.92;1331.9;1398.8;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:47:58;APPROACH;AIR;AIR;AIR;4523;4520.00;1013.0;4280;2053;24.50;-30.797.577;-60.245.987;220;200;160;160.75;0.328;-1005;1.03;0.00;0.02;8;-72.77;0;-4.7;53578;2;2.81;5.4;0.1;8.09;-3.35;34.2;35.3;73.7;74.8;574;590;IDLE;IDLE;17493.9;8771.64;8722.30;1331.9;1392.7;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:47:59;APPROACH;AIR;AIR;AIR;4510;4507.00;1013.0;4267;2053;24.50;-30.787.659;-60.245.987;219;199;160;160.75;0.326;-941;1.01;-0.00;0.01;8;0.00;0;-4.7;53578;2;3.16;5.4;0.0;7.91;-3.40;34.2;35.3;73.9;74.8;574;590;IDLE;IDLE;17494.7;8772.01;8722.69;1338.0;1380.6;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:00;APPROACH;AIR;AIR;AIR;4498;4495.00;1013.0;4255;2053;24.50;-30.777.740;-60.245.968;218;199;160;160.75;0.324;-878;1.00;-0.00;0.01;9;-72.77;0;-4.7;53578;2;4.57;5.4;0.0;7.91;-3.45;34.2;35.3;75.5;74.6;574;590;IDLE;IDLE;17495.4;8772.38;8723.07;1331.9;1386.7;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:01;APPROACH;AIR;AIR;AIR;4486;4484.00;1013.0;4243;2053;24.25;-30.767.822;-60.245.918;217;198;160;160.75;0.324;-826;1.01;-0.00;0.01;9;-180.0;0;-4.8;53578;2;7.03;5.4;0.0;7.91;-3.52;34.2;35.2;73.6;74.6;574;590;IDLE;IDLE;17496.2;8772.75;8723.46;1338.0;1386.7;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:02;APPROACH;AIR;AIR;AIR;4475;4472.00;1013.0;4232;2053;24.25;-30.757.904;-60.245.815;216;197;160;160.75;0.322;-781;1.01;-0.01;0.01;10;-72.77;0;-4.8;53578;2;9.84;5.4;0.0;7.56;-3.58;34.2;35.3;74.2;74.6;574;590;IDLE;IDLE;17496.9;8773.12;8723.84;1331.9;1386.7;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:03;APPROACH;AIR;AIR;AIR;4464;4462.00;1013.0;4221;2053;24.25;-30.747.986;-60.246.082;215;196;160;160.75;0.320;-741;0.98;-0.02;0.00;11;0.00;0;-5.0;53578;5;12.30;5.3;-0.2;7.21;-3.66;34.2;35.2;75.5;74.6;575;590;IDLE;IDLE;17497.7;8773.50;8724.23;1344.1;1392.7;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:04;APPROACH;AIR;AIR;AIR;4452;4450.00;1013.0;4209;2053;24.25;-30.738.068;-60.246.296;213;196;160;160.75;0.320;-724;0.94;-0.02;-0.00;12;-72.77;0;-5.4;53578;5;15.12;4.7;-0.5;7.03;-3.74;34.1;35.2;73.8;74.6;575;590;IDLE;IDLE;17498.4;8773.87;8724.61;1331.9;1386.7;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:05;APPROACH;AIR;AIR;AIR;4439;4437.00;1013.0;4196;2053;24.25;-30.728.149;-60.246.479;212;195;160;160.75;0.318;-733;0.94;-0.01;-0.00;14;-180.0;0;-5.8;53578;5;18.98;4.2;-0.6;7.21;-3.70;34.2;35.2;75.5;74.6;575;591;IDLE;IDLE;17499.2;8774.24;8725.00;1338.0;1380.6;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:06;APPROACH;AIR;AIR;AIR;4424;4421.00;1013.0;4181;2053;24.25;-30.718.231;-60.246.635;211;194;160;160.75;0.318;-768;0.95;-0.01;0.00;15;-72.77;0;-6.2;53578;5;21.80;3.9;-0.5;7.38;-3.89;34.1;35.2;74.0;74.6;575;590;IDLE;IDLE;17499.9;8774.61;8725.38;1338.0;1386.7;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:07;APPROACH;AIR;AIR;AIR;4405;4401.00;1013.0;4162;2053;24.25;-30.708.313;-60.246.788;210;194;160;160.75;0.316;-851;0.98;-0.01;0.00;18;0.00;0;-6.5;53578;5;23.20;3.7;-0.2;7.73;-3.94;34.2;35.2;75.2;74.6;575;590;IDLE;IDLE;17500.7;8774.98;8725.77;1331.9;1380.6;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:08;APPROACH;AIR;AIR;AIR;4384;4381.00;1013.0;4141;2053;24.25;-30.698.395;-60.246.204;209;194;160;160.75;0.316;-966;1.01;-0.01;0.01;20;-72.77;0;-6.9;53578;5;23.91;3.3;-0.3;8.26;-3.94;34.1;35.2;73.4;74.6;575;590;IDLE;IDLE;17501.5;8775.35;8726.15;1331.9;1386.7;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:09;APPROACH;AIR;AIR;AIR;4362;4359.00;1013.0;4119;2053;24.25;-30.688.477;-60.245.628;208;194;160;160.75;0.316;-1073;1.05;-0.00;0.02;23;-180.0;0;-7.3;53578;5;24.26;3.5;0.2;8.61;-3.94;34.2;35.2;74.6;74.6;576;590;IDLE;IDLE;17502.2;8775.72;8726.54;1338.0;1386.7;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:10;APPROACH;AIR;AIR;AIR;4339;4336.00;1013.0;4096;2053;24.25;-30.678.558;-60.245.052;206;193;160;160.75;0.314;-1165;1.08;-0.01;0.02;25;-72.77;0;-7.5;53578;5;24.26;3.5;0.0;8.61;-3.91;34.1;35.2;75.4;74.6;576;590;IDLE;IDLE;17503.0;8776.09;8726.92;1338.0;1380.6;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:11;APPROACH;AIR;AIR;AIR;4316;4313.00;1013.0;4073;2053;24.25;-30.668.640;-60.244.480;205;193;160;160.75;0.314;-1236;1.07;-0.00;0.02;27;0.00;0;-7.6;53578;5;24.26;3.5;0.0;8.96;-3.90;34.1;35.2;73.1;74.6;576;590;IDLE;IDLE;17503.7;8776.47;8727.30;1338.0;1386.7;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:12;APPROACH;AIR;AIR;AIR;4294;4290.00;1013.0;4051;2053;24.25;-30.659.485;-60.244.671;204;193;160;160.75;0.314;-1273;1.10;-0.00;0.03;30;-72.77;0;-7.6;53578;5;24.61;3.9;0.3;9.14;-3.82;34.1;35.2;75.0;74.6;576;590;IDLE;IDLE;17504.5;8776.84;8727.69;1338.0;1386.7;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:13;APPROACH;AIR;AIR;AIR;4271;4267.00;1013.0;4028;2053;24.25;-30.649.567;-60.244.709;203;193;160;160.75;0.314;-1299;1.11;-0.00;0.03;32;-180.0;0;-7.6;53578;5;24.61;4.0;0.2;9.32;-3.78;34.1;35.0;74.9;74.6;576;591;IDLE;IDLE;17505.2;8777.21;8728.07;1344.1;1386.7;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:14;APPROACH;AIR;AIR;AIR;4249;4246.00;1013.0;4006;2053;24.50;-30.640.411;-60.244.751;202;192;160;160.75;0.312;-1316;1.12;-0.00;0.03;34;-72.77;0;-7.6;53578;5;24.26;4.4;0.3;9.32;-3.69;34.1;35.2;73.2;74.8;576;592;IDLE;IDLE;17506.0;8777.58;8728.46;1344.1;1392.7;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:15;APPROACH;AIR;AIR;AIR;4228;4225.00;1013.0;3985;2053;24.50;-30.631.256;-60.244.797;201;192;160;160.75;0.312;-1307;1.11;-0.00;0.03;37;0.00;0;-7.5;53578;5;23.91;4.6;0.3;9.32;-3.57;34.1;35.0;73.4;74.6;576;591;IDLE;IDLE;17506.8;8777.96;8728.84;1338.0;1386.7;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:16;APPROACH;AIR;AIR;AIR;4209;4205.00;1013.0;3966;2053;24.50;-30.622.864;-60.244.846;199;192;160;160.75;0.312;-1272;1.11;-0.00;0.03;39;-72.77;0;-7.4;53578;5;23.91;4.6;0.1;9.32;-3.44;34.1;35.0;74.8;74.6;576;591;IDLE;IDLE;17507.5;8778.33;8729.23;1344.1;1392.7;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:17;APPROACH;AIR;AIR;AIR;4190;4186.00;1013.0;3947;2053;24.50;-30.614.471;-60.244.537;198;191;160;160.75;0.310;-1228;1.10;-0.00;0.03;41;-180.0;0;-7.3;53578;5;22.15;4.7;0.1;9.14;-3.32;34.1;35.0;74.8;74.6;576;592;IDLE;IDLE;17508.3;8778.71;8729.62;1350.2;1392.7;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:18;APPROACH;AIR;AIR;AIR;4172;4169.00;1013.0;3929;2053;24.50;-30.605.316;-60.244.236;196;190;160;160.75;0.310;-1189;1.07;0.00;0.03;43;-72.77;0;-7.1;53578;5;19.69;4.7;0.0;8.79;-3.15;34.1;35.0;73.4;74.6;577;591;IDLE;IDLE;17509.0;8779.08;8730.00;1338.0;1392.7;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:19;APPROACH;AIR;AIR;AIR;4155;4151.00;1013.0;3912;2053;24.50;-30.596.924;-60.243.935;196;190;160;160.75;0.308;-1143;1.05;0.00;0.02;45;0.00;0;-6.9;53578;5;16.17;4.6;-0.1;8.61;-3.02;34.1;35.0;75.2;74.8;576;592;IDLE;IDLE;17509.8;8779.45;8730.39;1344.1;1386.7;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:20;APPROACH;AIR;AIR;AIR;4137;4134.00;1013.0;3894;2053;24.50;-30.588.531;-60.243.469;194;189;160;160.75;0.306;-1113;1.02;0.01;0.02;46;-72.77;0;-6.5;53578;5;13.71;4.4;-0.3;8.44;-2.84;34.1;35.0;75.1;74.6;577;592;IDLE;IDLE;17510.6;8779.82;8730.77;1344.1;1386.7;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:21;APPROACH;AIR;AIR;AIR;4119;4116.00;1013.0;3876;2053;24.50;-30.580.139;-60.243.340;193;188;160;160.75;0.306;-1102;0.99;0.00;0.02;47;-180.0;0;-6.2;53578;5;11.95;4.4;-0.1;8.09;-2.69;34.1;35.0;74.2;74.6;577;591;IDLE;IDLE;17511.3;8780.20;8731.16;1344.1;1386.7;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:22;APPROACH;AIR;AIR;AIR;4100;4097.00;1013.0;3857;2053;24.50;-30.572.510;-60.242.790;193;188;160;160.75;0.304;-1104;0.96;-0.00;0.01;48;-72.77;0;-5.8;53578;5;12.30;4.0;-0.2;7.91;-2.49;34.1;35.0;75.4;74.6;576;592;IDLE;IDLE;17512.1;8780.57;8731.54;1350.2;1380.6;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:23;APPROACH;AIR;AIR;AIR;4080;4077.00;1013.0;3837;2053;24.25;-30.564.880;-60.242.237;192;187;160;160.75;0.304;-1126;0.94;-0.01;0.01;49;0.00;0;-5.5;53578;5;15.47;3.7;-0.3;8.09;-2.33;33.9;35.0;73.7;74.6;576;591;IDLE;IDLE;17512.8;8780.94;8731.93;1344.1;1398.8;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:24;APPROACH;AIR;AIR;AIR;4059;4055.00;1013.0;3816;2053;24.25;-30.557.251;-60.241.943;191;187;160;160.75;0.302;-1160;0.95;-0.02;0.01;50;-72.77;0;-5.5;53578;5;20.39;3.5;-0.3;8.09;-2.12;33.9;35.0;74.8;74.6;576;591;IDLE;IDLE;17513.6;8781.32;8732.32;1344.1;1386.7;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:25;APPROACH;AIR;AIR;AIR;4034;4031.00;1013.0;3791;2053;24.25;-30.549.622;-60.241.497;190;186;160;160.75;0.302;-1233;0.96;-0.03;0.01;52;-180.0;0;-5.7;53578;5;26.37;3.3;-0.2;8.61;-1.95;33.9;34.9;73.3;74.6;576;591;IDLE;IDLE;17514.3;8781.69;8732.70;1344.1;1392.7;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:26;APPROACH;AIR;AIR;AIR;4006;4002.00;1013.0;3763;2053;24.50;-30.541.992;-60.241.039;189;187;160;160.75;0.302;-1351;1.00;-0.03;0.02;54;-72.77;0;-6.1;53578;5;28.13;3.2;-0.1;9.32;-1.73;34.1;34.9;75.0;74.6;577;592;IDLE;IDLE;17515.1;8782.06;8733.09;1344.1;1398.8;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
